 >TARNAS multisphere target composed of  16 spheres, DIAMX= 48.0000
   2121  10 -12 -22 1 1 1
   2122  11 -12 -22 1 1 1
   2123  12 -12 -22 1 1 1
   2124  13 -12 -22 1 1 1
   2125  14 -12 -22 1 1 1
   2126  15 -12 -22 1 1 1
   2127  16 -12 -22 1 1 1
   2128  17 -12 -22 1 1 1
   2129  18 -12 -22 1 1 1
   2130  19 -12 -22 1 1 1
   2131  20 -12 -22 1 1 1
   2132  21 -12 -22 1 1 1
   2133  10 -11 -22 1 1 1
   2134  11 -11 -22 1 1 1
   2135  12 -11 -22 1 1 1
   2136  13 -11 -22 1 1 1
   2137  14 -11 -22 1 1 1
   2138  15 -11 -22 1 1 1
   2139  16 -11 -22 1 1 1
   2140  17 -11 -22 1 1 1
   2141  18 -11 -22 1 1 1
   2142  19 -11 -22 1 1 1
   2143  20 -11 -22 1 1 1
   2144  11 -10 -22 1 1 1
   2145  12 -10 -22 1 1 1
   2146  13 -10 -22 1 1 1
   2147  14 -10 -22 1 1 1
   2148  15 -10 -22 1 1 1
   2149  16 -10 -22 1 1 1
   2150  17 -10 -22 1 1 1
   2151  18 -10 -22 1 1 1
   2152  19 -10 -22 1 1 1
   2153  21 -10 -22 2 1 1
   2154  22 -10 -22 2 1 1
   2155  23 -10 -22 2 1 1
   2156  13  -9 -22 1 1 1
   2157  14  -9 -22 1 1 1
   2158  15  -9 -22 1 1 1
   2159  16  -9 -22 1 1 1
   2160  17  -9 -22 1 1 1
   2161  18  -9 -22 2 1 1
   2162  19  -9 -22 2 1 1
   2163  20  -9 -22 2 1 1
   2164  21  -9 -22 2 1 1
   2165  22  -9 -22 2 1 1
   2166  23  -9 -22 2 1 1
   2167  24  -9 -22 2 1 1
   2168  25  -9 -22 2 1 1
   2169  26  -9 -22 2 1 1
   2170  17  -8 -22 2 1 1
   2171  18  -8 -22 2 1 1
   2172  19  -8 -22 2 1 1
   2173  20  -8 -22 2 1 1
   2174  21  -8 -22 2 1 1
   2175  22  -8 -22 2 1 1
   2176  23  -8 -22 2 1 1
   2177  24  -8 -22 2 1 1
   2178  25  -8 -22 2 1 1
   2179  26  -8 -22 2 1 1
   2180  27  -8 -22 2 1 1
   2181  16  -7 -22 2 1 1
   2182  17  -7 -22 2 1 1
   2183  18  -7 -22 2 1 1
   2184  19  -7 -22 2 1 1
   2185  20  -7 -22 2 1 1
   2186  21  -7 -22 2 1 1
   2187  22  -7 -22 2 1 1
   2188  23  -7 -22 2 1 1
   2189  24  -7 -22 2 1 1
   2190  25  -7 -22 2 1 1
   2191  26  -7 -22 2 1 1
   2192  27  -7 -22 2 1 1
   2193  28  -7 -22 2 1 1
   2194  16  -6 -22 2 1 1
   2195  17  -6 -22 2 1 1
   2196  18  -6 -22 2 1 1
   2197  19  -6 -22 2 1 1
   2198  20  -6 -22 2 1 1
   2199  21  -6 -22 2 1 1
   2200  22  -6 -22 2 1 1
   2201  23  -6 -22 2 1 1
   2202  24  -6 -22 2 1 1
   2203  25  -6 -22 2 1 1
   2204  26  -6 -22 2 1 1
   2205  27  -6 -22 2 1 1
   2206  28  -6 -22 2 1 1
   2207  15  -5 -22 2 1 1
   2208  16  -5 -22 2 1 1
   2209  17  -5 -22 2 1 1
   2210  18  -5 -22 2 1 1
   2211  19  -5 -22 2 1 1
   2212  20  -5 -22 2 1 1
   2213  21  -5 -22 2 1 1
   2214  22  -5 -22 2 1 1
   2215  23  -5 -22 2 1 1
   2216  24  -5 -22 2 1 1
   2217  25  -5 -22 2 1 1
   2218  26  -5 -22 2 1 1
   2219  27  -5 -22 2 1 1
   2220  28  -5 -22 2 1 1
   2221  29  -5 -22 2 1 1
   2222  15  -4 -22 2 1 1
   2223  16  -4 -22 2 1 1
   2224  17  -4 -22 2 1 1
   2225  18  -4 -22 2 1 1
   2226  19  -4 -22 2 1 1
   2227  20  -4 -22 2 1 1
   2228  21  -4 -22 2 1 1
   2229  22  -4 -22 2 1 1
   2230  23  -4 -22 2 1 1
   2231  24  -4 -22 2 1 1
   2232  25  -4 -22 2 1 1
   2233  26  -4 -22 2 1 1
   2234  27  -4 -22 2 1 1
   2235  28  -4 -22 2 1 1
   2236  29  -4 -22 2 1 1
   2237  15  -3 -22 2 1 1
   2238  16  -3 -22 2 1 1
   2239  17  -3 -22 2 1 1
   2240  18  -3 -22 2 1 1
   2241  19  -3 -22 2 1 1
   2242  20  -3 -22 2 1 1
   2243  21  -3 -22 2 1 1
   2244  22  -3 -22 2 1 1
   2245  23  -3 -22 2 1 1
   2246  24  -3 -22 2 1 1
   2247  25  -3 -22 2 1 1
   2248  26  -3 -22 2 1 1
   2249  27  -3 -22 2 1 1
   2250  28  -3 -22 2 1 1
   2251  29  -3 -22 2 1 1
   2252  -9  -2 -22 2 1 1
   2253  -8  -2 -22 2 1 1
   2254  -7  -2 -22 2 1 1
   2255  -6  -2 -22 2 1 1
   2256  -5  -2 -22 2 1 1
   2257  15  -2 -22 2 1 1
   2258  16  -2 -22 2 1 1
   2259  17  -2 -22 2 1 1
   2260  18  -2 -22 2 1 1
   2261  19  -2 -22 2 1 1
   2262  20  -2 -22 2 1 1
   2263  21  -2 -22 2 1 1
   2264  22  -2 -22 2 1 1
   2265  23  -2 -22 2 1 1
   2266  24  -2 -22 2 1 1
   2267  25  -2 -22 2 1 1
   2268  26  -2 -22 2 1 1
   2269  27  -2 -22 2 1 1
   2270  28  -2 -22 2 1 1
   2271  29  -2 -22 2 1 1
   2272 -10  -1 -22 2 1 1
   2273  -9  -1 -22 2 1 1
   2274  -8  -1 -22 2 1 1
   2275  -7  -1 -22 2 1 1
   2276  -6  -1 -22 2 1 1
   2277  -5  -1 -22 2 1 1
   2278  -4  -1 -22 2 1 1
   2279  15  -1 -22 2 1 1
   2280  16  -1 -22 2 1 1
   2281  17  -1 -22 2 1 1
   2282  18  -1 -22 2 1 1
   2283  19  -1 -22 2 1 1
   2284  20  -1 -22 2 1 1
   2285  21  -1 -22 2 1 1
   2286  22  -1 -22 2 1 1
   2287  23  -1 -22 2 1 1
   2288  24  -1 -22 2 1 1
   2289  25  -1 -22 2 1 1
   2290  26  -1 -22 2 1 1
   2291  27  -1 -22 2 1 1
   2292  28  -1 -22 2 1 1
   2293  29  -1 -22 2 1 1
   2294 -10   0 -22 2 1 1
   2295  -9   0 -22 2 1 1
   2296  -8   0 -22 2 1 1
   2297  -7   0 -22 2 1 1
   2298  -6   0 -22 2 1 1
   2299  -5   0 -22 2 1 1
   2300  -4   0 -22 2 1 1
   2301  15   0 -22 2 1 1
   2302  16   0 -22 2 1 1
   2303  17   0 -22 2 1 1
   2304  18   0 -22 2 1 1
   2305  19   0 -22 2 1 1
   2306  20   0 -22 2 1 1
   2307  21   0 -22 2 1 1
   2308  22   0 -22 2 1 1
   2309  23   0 -22 2 1 1
   2310  24   0 -22 2 1 1
   2311  25   0 -22 2 1 1
   2312  26   0 -22 2 1 1
   2313  27   0 -22 2 1 1
   2314  28   0 -22 2 1 1
   2315  29   0 -22 2 1 1
   2316 -11   1 -22 2 1 1
   2317 -10   1 -22 2 1 1
   2318  -9   1 -22 2 1 1
   2319  -8   1 -22 2 1 1
   2320  -7   1 -22 2 1 1
   2321  -6   1 -22 2 1 1
   2322  -5   1 -22 2 1 1
   2323  -4   1 -22 2 1 1
   2324  16   1 -22 2 1 1
   2325  17   1 -22 2 1 1
   2326  18   1 -22 2 1 1
   2327  19   1 -22 2 1 1
   2328  20   1 -22 2 1 1
   2329  21   1 -22 2 1 1
   2330  22   1 -22 2 1 1
   2331  23   1 -22 2 1 1
   2332  24   1 -22 2 1 1
   2333  25   1 -22 2 1 1
   2334  26   1 -22 2 1 1
   2335  27   1 -22 2 1 1
   2336  28   1 -22 2 1 1
   2337 -11   2 -22 2 1 1
   2338 -10   2 -22 2 1 1
   2339  -9   2 -22 2 1 1
   2340  -8   2 -22 2 1 1
   2341  -7   2 -22 2 1 1
   2342  -6   2 -22 2 1 1
   2343  -5   2 -22 2 1 1
   2344  -4   2 -22 2 1 1
   2345  16   2 -22 2 1 1
   2346  17   2 -22 2 1 1
   2347  18   2 -22 2 1 1
   2348  19   2 -22 2 1 1
   2349  20   2 -22 2 1 1
   2350  21   2 -22 2 1 1
   2351  22   2 -22 2 1 1
   2352  23   2 -22 2 1 1
   2353  24   2 -22 2 1 1
   2354  25   2 -22 2 1 1
   2355  26   2 -22 2 1 1
   2356  27   2 -22 2 1 1
   2357  28   2 -22 2 1 1
   2358 -10   3 -22 2 1 1
   2359  -9   3 -22 2 1 1
   2360  -8   3 -22 2 1 1
   2361  -7   3 -22 2 1 1
   2362  -6   3 -22 2 1 1
   2363  -5   3 -22 2 1 1
   2364  -4   3 -22 2 1 1
   2365  17   3 -22 2 1 1
   2366  18   3 -22 2 1 1
   2367  19   3 -22 2 1 1
   2368  20   3 -22 2 1 1
   2369  21   3 -22 2 1 1
   2370  22   3 -22 2 1 1
   2371  23   3 -22 2 1 1
   2372  24   3 -22 2 1 1
   2373  25   3 -22 2 1 1
   2374  26   3 -22 2 1 1
   2375  27   3 -22 2 1 1
   2376 -10   4 -22 2 1 1
   2377  -9   4 -22 2 1 1
   2378  -8   4 -22 2 1 1
   2379  -7   4 -22 2 1 1
   2380  -6   4 -22 2 1 1
   2381  -5   4 -22 2 1 1
   2382  18   4 -22 2 1 1
   2383  19   4 -22 2 1 1
   2384  20   4 -22 2 1 1
   2385  21   4 -22 2 1 1
   2386  22   4 -22 2 1 1
   2387  23   4 -22 2 1 1
   2388  24   4 -22 2 1 1
   2389  25   4 -22 2 1 1
   2390  -8   5 -22 2 1 1
   2391  -7   5 -22 2 1 1
   2392  -6   5 -22 2 1 1
   2393  21   5 -22 2 1 1
   2394  22   5 -22 2 1 1
   2395  23   5 -22 2 1 1
   2396  13 -24 -21 1 1 1
   2397  14 -24 -21 1 1 1
   2398  15 -24 -21 1 1 1
   2399  16 -24 -21 1 1 1
   2400  11 -23 -21 1 1 1
   2401  12 -23 -21 1 1 1
   2402  13 -23 -21 1 1 1
   2403  14 -23 -21 1 1 1
   2404  15 -23 -21 1 1 1
   2405  16 -23 -21 1 1 1
   2406  17 -23 -21 1 1 1
   2407  18 -23 -21 1 1 1
   2408  19 -23 -21 1 1 1
   2409  10 -22 -21 1 1 1
   2410  11 -22 -21 1 1 1
   2411  12 -22 -21 1 1 1
   2412  13 -22 -21 1 1 1
   2413  14 -22 -21 1 1 1
   2414  15 -22 -21 1 1 1
   2415  16 -22 -21 1 1 1
   2416  17 -22 -21 1 1 1
   2417  18 -22 -21 1 1 1
   2418  19 -22 -21 1 1 1
   2419  20 -22 -21 1 1 1
   2420   9 -21 -21 1 1 1
   2421  10 -21 -21 1 1 1
   2422  11 -21 -21 1 1 1
   2423  12 -21 -21 1 1 1
   2424  13 -21 -21 1 1 1
   2425  14 -21 -21 1 1 1
   2426  15 -21 -21 1 1 1
   2427  16 -21 -21 1 1 1
   2428  17 -21 -21 1 1 1
   2429  18 -21 -21 1 1 1
   2430  19 -21 -21 1 1 1
   2431  20 -21 -21 1 1 1
   2432  21 -21 -21 1 1 1
   2433   8 -20 -21 1 1 1
   2434   9 -20 -21 1 1 1
   2435  10 -20 -21 1 1 1
   2436  11 -20 -21 1 1 1
   2437  12 -20 -21 1 1 1
   2438  13 -20 -21 1 1 1
   2439  14 -20 -21 1 1 1
   2440  15 -20 -21 1 1 1
   2441  16 -20 -21 1 1 1
   2442  17 -20 -21 1 1 1
   2443  18 -20 -21 1 1 1
   2444  19 -20 -21 1 1 1
   2445  20 -20 -21 1 1 1
   2446  21 -20 -21 1 1 1
   2447   8 -19 -21 1 1 1
   2448   9 -19 -21 1 1 1
   2449  10 -19 -21 1 1 1
   2450  11 -19 -21 1 1 1
   2451  12 -19 -21 1 1 1
   2452  13 -19 -21 1 1 1
   2453  14 -19 -21 1 1 1
   2454  15 -19 -21 1 1 1
   2455  16 -19 -21 1 1 1
   2456  17 -19 -21 1 1 1
   2457  18 -19 -21 1 1 1
   2458  19 -19 -21 1 1 1
   2459  20 -19 -21 1 1 1
   2460  21 -19 -21 1 1 1
   2461  22 -19 -21 1 1 1
   2462   8 -18 -21 1 1 1
   2463   9 -18 -21 1 1 1
   2464  10 -18 -21 1 1 1
   2465  11 -18 -21 1 1 1
   2466  12 -18 -21 1 1 1
   2467  13 -18 -21 1 1 1
   2468  14 -18 -21 1 1 1
   2469  15 -18 -21 1 1 1
   2470  16 -18 -21 1 1 1
   2471  17 -18 -21 1 1 1
   2472  18 -18 -21 1 1 1
   2473  19 -18 -21 1 1 1
   2474  20 -18 -21 1 1 1
   2475  21 -18 -21 1 1 1
   2476  22 -18 -21 1 1 1
   2477   8 -17 -21 1 1 1
   2478   9 -17 -21 1 1 1
   2479  10 -17 -21 1 1 1
   2480  11 -17 -21 1 1 1
   2481  12 -17 -21 1 1 1
   2482  13 -17 -21 1 1 1
   2483  14 -17 -21 1 1 1
   2484  15 -17 -21 1 1 1
   2485  16 -17 -21 1 1 1
   2486  17 -17 -21 1 1 1
   2487  18 -17 -21 1 1 1
   2488  19 -17 -21 1 1 1
   2489  20 -17 -21 1 1 1
   2490  21 -17 -21 1 1 1
   2491  22 -17 -21 1 1 1
   2492   8 -16 -21 1 1 1
   2493   9 -16 -21 1 1 1
   2494  10 -16 -21 1 1 1
   2495  11 -16 -21 1 1 1
   2496  12 -16 -21 1 1 1
   2497  13 -16 -21 1 1 1
   2498  14 -16 -21 1 1 1
   2499  15 -16 -21 1 1 1
   2500  16 -16 -21 1 1 1
   2501  17 -16 -21 1 1 1
   2502  18 -16 -21 1 1 1
   2503  19 -16 -21 1 1 1
   2504  20 -16 -21 1 1 1
   2505  21 -16 -21 1 1 1
   2506  22 -16 -21 1 1 1
   2507   8 -15 -21 1 1 1
   2508   9 -15 -21 1 1 1
   2509  10 -15 -21 1 1 1
   2510  11 -15 -21 1 1 1
   2511  12 -15 -21 1 1 1
   2512  13 -15 -21 1 1 1
   2513  14 -15 -21 1 1 1
   2514  15 -15 -21 1 1 1
   2515  16 -15 -21 1 1 1
   2516  17 -15 -21 1 1 1
   2517  18 -15 -21 1 1 1
   2518  19 -15 -21 1 1 1
   2519  20 -15 -21 1 1 1
   2520  21 -15 -21 1 1 1
   2521  22 -15 -21 1 1 1
   2522   8 -14 -21 1 1 1
   2523   9 -14 -21 1 1 1
   2524  10 -14 -21 1 1 1
   2525  11 -14 -21 1 1 1
   2526  12 -14 -21 1 1 1
   2527  13 -14 -21 1 1 1
   2528  14 -14 -21 1 1 1
   2529  15 -14 -21 1 1 1
   2530  16 -14 -21 1 1 1
   2531  17 -14 -21 1 1 1
   2532  18 -14 -21 1 1 1
   2533  19 -14 -21 1 1 1
   2534  20 -14 -21 1 1 1
   2535  21 -14 -21 1 1 1
   2536  22 -14 -21 1 1 1
   2537   9 -13 -21 1 1 1
   2538  10 -13 -21 1 1 1
   2539  11 -13 -21 1 1 1
   2540  12 -13 -21 1 1 1
   2541  13 -13 -21 1 1 1
   2542  14 -13 -21 1 1 1
   2543  15 -13 -21 1 1 1
   2544  16 -13 -21 1 1 1
   2545  17 -13 -21 1 1 1
   2546  18 -13 -21 1 1 1
   2547  19 -13 -21 1 1 1
   2548  20 -13 -21 1 1 1
   2549  21 -13 -21 1 1 1
   2550   9 -12 -21 1 1 1
   2551  10 -12 -21 1 1 1
   2552  11 -12 -21 1 1 1
   2553  12 -12 -21 1 1 1
   2554  13 -12 -21 1 1 1
   2555  14 -12 -21 1 1 1
   2556  15 -12 -21 1 1 1
   2557  16 -12 -21 1 1 1
   2558  17 -12 -21 1 1 1
   2559  18 -12 -21 1 1 1
   2560  19 -12 -21 1 1 1
   2561  20 -12 -21 1 1 1
   2562  10 -11 -21 1 1 1
   2563  11 -11 -21 1 1 1
   2564  12 -11 -21 1 1 1
   2565  13 -11 -21 1 1 1
   2566  14 -11 -21 1 1 1
   2567  15 -11 -21 1 1 1
   2568  16 -11 -21 1 1 1
   2569  17 -11 -21 1 1 1
   2570  18 -11 -21 1 1 1
   2571  19 -11 -21 1 1 1
   2572  20 -11 -21 1 1 1
   2573  11 -10 -21 1 1 1
   2574  12 -10 -21 1 1 1
   2575  13 -10 -21 1 1 1
   2576  14 -10 -21 1 1 1
   2577  15 -10 -21 1 1 1
   2578  16 -10 -21 1 1 1
   2579  17 -10 -21 1 1 1
   2580  18 -10 -21 1 1 1
   2581  19 -10 -21 2 1 1
   2582  20 -10 -21 2 1 1
   2583  21 -10 -21 2 1 1
   2584  22 -10 -21 2 1 1
   2585  23 -10 -21 2 1 1
   2586  24 -10 -21 2 1 1
   2587   6  -9 -21 2 1 1
   2588   7  -9 -21 2 1 1
   2589   8  -9 -21 2 1 1
   2590  14  -9 -21 1 1 1
   2591  15  -9 -21 1 1 1
   2592  18  -9 -21 2 1 1
   2593  19  -9 -21 2 1 1
   2594  20  -9 -21 2 1 1
   2595  21  -9 -21 2 1 1
   2596  22  -9 -21 2 1 1
   2597  23  -9 -21 2 1 1
   2598  24  -9 -21 2 1 1
   2599  25  -9 -21 2 1 1
   2600  26  -9 -21 2 1 1
   2601   5  -8 -21 2 1 1
   2602   6  -8 -21 2 1 1
   2603   7  -8 -21 2 1 1
   2604   8  -8 -21 2 1 1
   2605   9  -8 -21 2 1 1
   2606  17  -8 -21 2 1 1
   2607  18  -8 -21 2 1 1
   2608  19  -8 -21 2 1 1
   2609  20  -8 -21 2 1 1
   2610  21  -8 -21 2 1 1
   2611  22  -8 -21 2 1 1
   2612  23  -8 -21 2 1 1
   2613  24  -8 -21 2 1 1
   2614  25  -8 -21 2 1 1
   2615  26  -8 -21 2 1 1
   2616  27  -8 -21 2 1 1
   2617   5  -7 -21 2 1 1
   2618   6  -7 -21 2 1 1
   2619   7  -7 -21 2 1 1
   2620   8  -7 -21 2 1 1
   2621   9  -7 -21 2 1 1
   2622  16  -7 -21 2 1 1
   2623  17  -7 -21 2 1 1
   2624  18  -7 -21 2 1 1
   2625  19  -7 -21 2 1 1
   2626  20  -7 -21 2 1 1
   2627  21  -7 -21 2 1 1
   2628  22  -7 -21 2 1 1
   2629  23  -7 -21 2 1 1
   2630  24  -7 -21 2 1 1
   2631  25  -7 -21 2 1 1
   2632  26  -7 -21 2 1 1
   2633  27  -7 -21 2 1 1
   2634  28  -7 -21 2 1 1
   2635   5  -6 -21 2 1 1
   2636   6  -6 -21 2 1 1
   2637   7  -6 -21 2 1 1
   2638   8  -6 -21 2 1 1
   2639   9  -6 -21 2 1 1
   2640  15  -6 -21 2 1 1
   2641  16  -6 -21 2 1 1
   2642  17  -6 -21 2 1 1
   2643  18  -6 -21 2 1 1
   2644  19  -6 -21 2 1 1
   2645  20  -6 -21 2 1 1
   2646  21  -6 -21 2 1 1
   2647  22  -6 -21 2 1 1
   2648  23  -6 -21 2 1 1
   2649  24  -6 -21 2 1 1
   2650  25  -6 -21 2 1 1
   2651  26  -6 -21 2 1 1
   2652  27  -6 -21 2 1 1
   2653  28  -6 -21 2 1 1
   2654  29  -6 -21 2 1 1
   2655   6  -5 -21 2 1 1
   2656   7  -5 -21 2 1 1
   2657   8  -5 -21 2 1 1
   2658  15  -5 -21 2 1 1
   2659  16  -5 -21 2 1 1
   2660  17  -5 -21 2 1 1
   2661  18  -5 -21 2 1 1
   2662  19  -5 -21 2 1 1
   2663  20  -5 -21 2 1 1
   2664  21  -5 -21 2 1 1
   2665  22  -5 -21 2 1 1
   2666  23  -5 -21 2 1 1
   2667  24  -5 -21 2 1 1
   2668  25  -5 -21 2 1 1
   2669  26  -5 -21 2 1 1
   2670  27  -5 -21 2 1 1
   2671  28  -5 -21 2 1 1
   2672  29  -5 -21 2 1 1
   2673  -7  -4 -21 2 1 1
   2674  15  -4 -21 2 1 1
   2675  16  -4 -21 2 1 1
   2676  17  -4 -21 2 1 1
   2677  18  -4 -21 2 1 1
   2678  19  -4 -21 2 1 1
   2679  20  -4 -21 2 1 1
   2680  21  -4 -21 2 1 1
   2681  22  -4 -21 2 1 1
   2682  23  -4 -21 2 1 1
   2683  24  -4 -21 2 1 1
   2684  25  -4 -21 2 1 1
   2685  26  -4 -21 2 1 1
   2686  27  -4 -21 2 1 1
   2687  28  -4 -21 2 1 1
   2688  29  -4 -21 2 1 1
   2689 -10  -3 -21 2 1 1
   2690  -9  -3 -21 2 1 1
   2691  -8  -3 -21 2 1 1
   2692  -7  -3 -21 2 1 1
   2693  -6  -3 -21 2 1 1
   2694  -5  -3 -21 2 1 1
   2695  -4  -3 -21 2 1 1
   2696  14  -3 -21 2 1 1
   2697  15  -3 -21 2 1 1
   2698  16  -3 -21 2 1 1
   2699  17  -3 -21 2 1 1
   2700  18  -3 -21 2 1 1
   2701  19  -3 -21 2 1 1
   2702  20  -3 -21 2 1 1
   2703  21  -3 -21 2 1 1
   2704  22  -3 -21 2 1 1
   2705  23  -3 -21 2 1 1
   2706  24  -3 -21 2 1 1
   2707  25  -3 -21 2 1 1
   2708  26  -3 -21 2 1 1
   2709  27  -3 -21 2 1 1
   2710  28  -3 -21 2 1 1
   2711  29  -3 -21 2 1 1
   2712 -11  -2 -21 2 1 1
   2713 -10  -2 -21 2 1 1
   2714  -9  -2 -21 2 1 1
   2715  -8  -2 -21 2 1 1
   2716  -7  -2 -21 2 1 1
   2717  -6  -2 -21 2 1 1
   2718  -5  -2 -21 2 1 1
   2719  -4  -2 -21 2 1 1
   2720  -3  -2 -21 2 1 1
   2721  14  -2 -21 2 1 1
   2722  15  -2 -21 2 1 1
   2723  16  -2 -21 2 1 1
   2724  17  -2 -21 2 1 1
   2725  18  -2 -21 2 1 1
   2726  19  -2 -21 2 1 1
   2727  20  -2 -21 2 1 1
   2728  21  -2 -21 2 1 1
   2729  22  -2 -21 2 1 1
   2730  23  -2 -21 2 1 1
   2731  24  -2 -21 2 1 1
   2732  25  -2 -21 2 1 1
   2733  26  -2 -21 2 1 1
   2734  27  -2 -21 2 1 1
   2735  28  -2 -21 2 1 1
   2736  29  -2 -21 2 1 1
   2737 -12  -1 -21 2 1 1
   2738 -11  -1 -21 2 1 1
   2739 -10  -1 -21 2 1 1
   2740  -9  -1 -21 2 1 1
   2741  -8  -1 -21 2 1 1
   2742  -7  -1 -21 2 1 1
   2743  -6  -1 -21 2 1 1
   2744  -5  -1 -21 2 1 1
   2745  -4  -1 -21 2 1 1
   2746  -3  -1 -21 2 1 1
   2747  15  -1 -21 2 1 1
   2748  16  -1 -21 2 1 1
   2749  17  -1 -21 2 1 1
   2750  18  -1 -21 2 1 1
   2751  19  -1 -21 2 1 1
   2752  20  -1 -21 2 1 1
   2753  21  -1 -21 2 1 1
   2754  22  -1 -21 2 1 1
   2755  23  -1 -21 2 1 1
   2756  24  -1 -21 2 1 1
   2757  25  -1 -21 2 1 1
   2758  26  -1 -21 2 1 1
   2759  27  -1 -21 2 1 1
   2760  28  -1 -21 2 1 1
   2761  29  -1 -21 2 1 1
   2762 -12   0 -21 2 1 1
   2763 -11   0 -21 2 1 1
   2764 -10   0 -21 2 1 1
   2765  -9   0 -21 2 1 1
   2766  -8   0 -21 2 1 1
   2767  -7   0 -21 2 1 1
   2768  -6   0 -21 2 1 1
   2769  -5   0 -21 2 1 1
   2770  -4   0 -21 2 1 1
   2771  -3   0 -21 2 1 1
   2772  -2   0 -21 2 1 1
   2773  15   0 -21 2 1 1
   2774  16   0 -21 2 1 1
   2775  17   0 -21 2 1 1
   2776  18   0 -21 2 1 1
   2777  19   0 -21 2 1 1
   2778  20   0 -21 2 1 1
   2779  21   0 -21 2 1 1
   2780  22   0 -21 2 1 1
   2781  23   0 -21 2 1 1
   2782  24   0 -21 2 1 1
   2783  25   0 -21 2 1 1
   2784  26   0 -21 2 1 1
   2785  27   0 -21 2 1 1
   2786  28   0 -21 2 1 1
   2787  29   0 -21 2 1 1
   2788 -12   1 -21 2 1 1
   2789 -11   1 -21 2 1 1
   2790 -10   1 -21 2 1 1
   2791  -9   1 -21 2 1 1
   2792  -8   1 -21 2 1 1
   2793  -7   1 -21 2 1 1
   2794  -6   1 -21 2 1 1
   2795  -5   1 -21 2 1 1
   2796  -4   1 -21 2 1 1
   2797  -3   1 -21 2 1 1
   2798  -2   1 -21 2 1 1
   2799  15   1 -21 2 1 1
   2800  16   1 -21 2 1 1
   2801  17   1 -21 2 1 1
   2802  18   1 -21 2 1 1
   2803  19   1 -21 2 1 1
   2804  20   1 -21 2 1 1
   2805  21   1 -21 2 1 1
   2806  22   1 -21 2 1 1
   2807  23   1 -21 2 1 1
   2808  24   1 -21 2 1 1
   2809  25   1 -21 2 1 1
   2810  26   1 -21 2 1 1
   2811  27   1 -21 2 1 1
   2812  28   1 -21 2 1 1
   2813  29   1 -21 2 1 1
   2814 -12   2 -21 2 1 1
   2815 -11   2 -21 2 1 1
   2816 -10   2 -21 2 1 1
   2817  -9   2 -21 2 1 1
   2818  -8   2 -21 2 1 1
   2819  -7   2 -21 2 1 1
   2820  -6   2 -21 2 1 1
   2821  -5   2 -21 2 1 1
   2822  -4   2 -21 2 1 1
   2823  -3   2 -21 2 1 1
   2824  -2   2 -21 2 1 1
   2825  16   2 -21 2 1 1
   2826  17   2 -21 2 1 1
   2827  18   2 -21 2 1 1
   2828  19   2 -21 2 1 1
   2829  20   2 -21 2 1 1
   2830  21   2 -21 2 1 1
   2831  22   2 -21 2 1 1
   2832  23   2 -21 2 1 1
   2833  24   2 -21 2 1 1
   2834  25   2 -21 2 1 1
   2835  26   2 -21 2 1 1
   2836  27   2 -21 2 1 1
   2837  28   2 -21 2 1 1
   2838 -12   3 -21 2 1 1
   2839 -11   3 -21 2 1 1
   2840 -10   3 -21 2 1 1
   2841  -9   3 -21 2 1 1
   2842  -8   3 -21 2 1 1
   2843  -7   3 -21 2 1 1
   2844  -6   3 -21 2 1 1
   2845  -5   3 -21 2 1 1
   2846  -4   3 -21 2 1 1
   2847  -3   3 -21 2 1 1
   2848  -2   3 -21 2 1 1
   2849  17   3 -21 2 1 1
   2850  18   3 -21 2 1 1
   2851  19   3 -21 2 1 1
   2852  20   3 -21 2 1 1
   2853  21   3 -21 2 1 1
   2854  22   3 -21 2 1 1
   2855  23   3 -21 2 1 1
   2856  24   3 -21 2 1 1
   2857  25   3 -21 2 1 1
   2858  26   3 -21 2 1 1
   2859  27   3 -21 2 1 1
   2860 -11   4 -21 2 1 1
   2861 -10   4 -21 2 1 1
   2862  -9   4 -21 2 1 1
   2863  -8   4 -21 2 1 1
   2864  -7   4 -21 2 1 1
   2865  -6   4 -21 2 1 1
   2866  -5   4 -21 2 1 1
   2867  -4   4 -21 2 1 1
   2868  -3   4 -21 2 1 1
   2869  18   4 -21 2 1 1
   2870  19   4 -21 2 1 1
   2871  20   4 -21 2 1 1
   2872  21   4 -21 2 1 1
   2873  22   4 -21 2 1 1
   2874  23   4 -21 2 1 1
   2875  24   4 -21 2 1 1
   2876  25   4 -21 2 1 1
   2877  26   4 -21 2 1 1
   2878 -11   5 -21 2 1 1
   2879 -10   5 -21 2 1 1
   2880  -9   5 -21 2 1 1
   2881  -8   5 -21 2 1 1
   2882  -7   5 -21 2 1 1
   2883  -6   5 -21 2 1 1
   2884  -5   5 -21 2 1 1
   2885  -4   5 -21 2 1 1
   2886  20   5 -21 2 1 1
   2887  21   5 -21 2 1 1
   2888  22   5 -21 2 1 1
   2889  23   5 -21 2 1 1
   2890  24   5 -21 2 1 1
   2891  -9   6 -21 2 1 1
   2892  -8   6 -21 2 1 1
   2893  -7   6 -21 2 1 1
   2894  -6   6 -21 2 1 1
   2895  -5   6 -21 2 1 1
   2896   5 -27 -20 2 1 1
   2897   3 -26 -20 2 1 1
   2898   4 -26 -20 2 1 1
   2899   5 -26 -20 2 1 1
   2900   6 -26 -20 2 1 1
   2901   7 -26 -20 2 1 1
